2002  8  8  0  0 135
2002  8  8  2  0 136
2002  8  8  4  0 136
2002  8  8  6  0 137
2002  8  8  8  0 138
2002  8  8 10  0 141
2002  8  8 12  0 145
2002  8  8 14  0 149
2002  8  8 16  0 154
2002  8  8 18  0 159
2002  8  8 20  0 163
2002  8  8 22  0 167
2002  8  9  0  0 170
2002  8  9  2  0 171
2002  8  9  4  0 173
2002  8  9  6  0 176
2002  8  9  8  0 179
2002  8  9 10  0 184
2002  8  9 12  0 193
2002  8  9 14  0 206
2002  8  9 16  0 222
2002  8  9 18  0 239
2002  8  9 20  0 256
2002  8  9 22  0 272
2002  8 10  0  0 287
2002  8 10  2  0 301
2002  8 10  4  0 317
2002  8 10  6  0 334
2002  8 10  8  0 353
2002  8 10 10  0 373
2002  8 10 12  0 392
2002  8 10 14  0 410
2002  8 10 16  0 428
2002  8 10 18  0 444
2002  8 10 20  0 458
2002  8 10 22  0 473
2002  8 11  0  0 487
2002  8 11  2  0 500
2002  8 11  4  0 512
2002  8 11  6  0 522
2002  8 11  8  0 532
2002  8 11 10  0 542
2002  8 11 12  0 551
2002  8 11 14  0 559
2002  8 11 16  0 567
2002  8 11 18  0 574
2002  8 11 20  0 580
2002  8 11 22  0 585
2002  8 12  0  0 589
2002  8 12  2  0 592
2002  8 12  4  0 594
2002  8 12  6  0 598
2002  8 12  8  0 600
2002  8 12 10  0 600
2002  8 12 12  0 601
2002  8 12 14  0 602
2002  8 12 16  0 603
2002  8 12 18  0 605
2002  8 12 20  0 608
2002  8 12 22  0 612
2002  8 13  0  0 618
2002  8 13  2  0 625
2002  8 13  4  0 633
2002  8 13  6  0 642
2002  8 13  8  0 652
2002  8 13 10  0 663
2002  8 13 12  0 674
2002  8 13 14  0 685
2002  8 13 16  0 697
2002  8 13 18  0 707
2002  8 13 20  0 716
2002  8 13 22  0 725
2002  8 14  0  0 734
2002  8 14  2  0 742
2002  8 14  4  0 751
2002  8 14  6  0 759
2002  8 14  8  0 766
2002  8 14 10  0 773
2002  8 14 12  0 777
2002  8 14 14  0 780
2002  8 14 16  0 781
2002  8 14 18  0 781
2002  8 14 20  0 781
2002  8 14 22  0 779
2002  8 15  0  0 778
2002  8 15  2  0 777
2002  8 15  4  0 775
2002  8 15  6  0 774
2002  8 15  8  0 773
2002  8 15 10  0 773
2002  8 15 12  0 774
2002  8 15 14  0 776
2002  8 15 16  0 779
2002  8 15 18  0 782
2002  8 15 20  0 786
2002  8 15 22  0 791
2002  8 16  0  0 796
2002  8 16  2  0 801
2002  8 16  4  0 808
2002  8 16  6  0 817
2002  8 16  8  0 825
2002  8 16 10  0 832
2002  8 16 12  0 836
2002  8 16 14  0 840
2002  8 16 16  0 844
2002  8 16 18  0 850
2002  8 16 20  0 853
2002  8 16 22  0 859
2002  8 17  0  0 869
2002  8 17  2  0 880
2002  8 17  4  0 889
2002  8 17  6  0 899
2002  8 17  8  0 909
2002  8 17 10  0 917
2002  8 17 12  0 924
2002  8 17 14  0 930
2002  8 17 16  0 934
2002  8 17 18  0 938
2002  8 18  0  0 945
2002  8 18  6  0 945
2002  8 18 12  0 937
2002  8 18 18  0 929
2002  8 19  0  0 917
2002  8 19  6  0 903
2002  8 19 12  0 883
2002  8 19 18  0 864
2002  8 20  0  0 842
2002  8 20  6  0 818
2002  8 20 12  0 790
2002  8 20 18  0 767
2002  8 21  0  0 742
2002  8 21  6  0 716
2002  8 21 12  0 688
2002  8 21 18  0 657
2002  8 22  0  0 629
2002  8 22  6  0 604
2002  8 22 12  0 579
2002  8 22 18  0 554
2002  8 22 23 59 529
