2002  7 31  0  0 151
2002  7 31  0 15 151
2002  7 31  0 30 151
2002  7 31  0 45 151
2002  7 31  1  0 151
2002  7 31  1 15 151
2002  7 31  1 30 151
2002  7 31  1 45 150
2002  7 31  2  0 150
2002  7 31  2 15 150
2002  7 31  2 30 149
2002  7 31  2 45 149
2002  7 31  3  0 149
2002  7 31  3 15 148
2002  7 31  3 30 147
2002  7 31  3 45 147
2002  7 31  4  0 146
2002  7 31  4 15 145
2002  7 31  4 30 145
2002  7 31  4 45 144
2002  7 31  5  0 143
2002  7 31  5 15 142
2002  7 31  5 30 142
2002  7 31  5 45 141
2002  7 31  6  0 141
2002  7 31  6 15 140
2002  7 31  6 30 140
2002  7 31  6 45 139
2002  7 31  7  0 139
2002  7 31  7 15 138
2002  7 31  7 30 138
2002  7 31  7 45 137
2002  7 31  8  0 137
2002  7 31  8 15 136
2002  7 31  8 30 137
2002  7 31  8 45 137
2002  7 31  9  0 137
2002  7 31  9 15 136
2002  7 31  9 30 136
2002  7 31  9 45 135
2002  7 31 10  0 135
2002  7 31 10 15 135
2002  7 31 10 30 135
2002  7 31 10 45 135
2002  7 31 11  0 135
2002  7 31 11 15 135
2002  7 31 11 30 135
2002  7 31 11 45 135
2002  7 31 12  0 135
2002  7 31 12 15 135
2002  7 31 12 30 135
2002  7 31 12 45 135
2002  7 31 13  0 135
2002  7 31 13 15 135
2002  7 31 13 30 135
2002  7 31 13 45 135
2002  7 31 14  0 135
2002  7 31 14 15 135
2002  7 31 14 30 135
2002  7 31 14 45 135
2002  7 31 15  0 135
2002  7 31 15 15 136
2002  7 31 15 30 135
2002  7 31 15 45 136
2002  7 31 16  0 135
2002  7 31 16 15 135
2002  7 31 16 30 135
2002  7 31 16 45 135
2002  7 31 17  0 135
2002  7 31 17 15 135
2002  7 31 17 30 135
2002  7 31 17 45 135
2002  7 31 18  0 135
2002  7 31 18 15 134
2002  7 31 18 30 134
2002  7 31 18 45 134
2002  7 31 19  0 134
2002  7 31 19 15 134
2002  7 31 19 30 134
2002  7 31 19 45 134
2002  7 31 20  0 134
2002  7 31 20 15 134
2002  7 31 20 30 134
2002  7 31 20 45 134
2002  7 31 21  0 135
2002  7 31 21 15 135
2002  7 31 21 30 135
2002  7 31 21 45 135
2002  7 31 22  0 135
2002  7 31 22 15 136
2002  7 31 22 30 136
2002  7 31 22 45 136
2002  7 31 23  0 136
2002  7 31 23 15 136
2002  7 31 23 30 136
2002  7 31 23 45 136
2002  8  1  0  0 136
2002  8  1  0 15 136
2002  8  1  0 30 136
2002  8  1  0 45 136
2002  8  1  1  0 136
2002  8  1  1 15 136
2002  8  1  1 30 136
