2002  7 31  0  0 128
2002  7 31  0 15 128
2002  7 31  0 30 128
2002  7 31  0 45 129
2002  7 31  1  0 129
2002  7 31  1 15 129
2002  7 31  1 30 129
2002  7 31  1 45 129
2002  7 31  2  0 130
2002  7 31  2 15 130
2002  7 31  2 30 130
2002  7 31  2 45 130
2002  7 31  3  0 131
2002  7 31  3 15 131
2002  7 31  3 30 131
2002  7 31  3 45 131
2002  7 31  4  0 131
2002  7 31  4 15 131
2002  7 31  4 30 131
2002  7 31  4 45 132
2002  7 31  5  0 132
2002  7 31  5 15 132
2002  7 31  5 30 132
2002  7 31  5 45 132
2002  7 31  6  0 132
2002  7 31  6 15 132
2002  7 31  6 30 132
2002  7 31  6 45 132
2002  7 31  7  0 132
2002  7 31  7 15 132
2002  7 31  7 30 132
2002  7 31  7 45 132
2002  7 31  8  0 132
2002  7 31  8 15 132
2002  7 31  8 30 131
2002  7 31  8 45 131
2002  7 31  9  0 131
2002  7 31  9 15 131
2002  7 31  9 30 131
2002  7 31  9 45 131
2002  7 31 10  0 131
2002  7 31 10 15 131
2002  7 31 10 30 131
2002  7 31 10 45 130
2002  7 31 11  0 130
2002  7 31 11 15 130
2002  7 31 11 30 130
2002  7 31 11 45 130
2002  7 31 12  0 129
2002  7 31 12 15 129
2002  7 31 12 30 129
2002  7 31 12 45 129
2002  7 31 13  0 128
2002  7 31 13 15 128
2002  7 31 13 30 128
2002  7 31 13 45 128
2002  7 31 14  0 127
2002  7 31 14 15 127
2002  7 31 14 30 126
2002  7 31 14 45 126
2002  7 31 15  0 126
2002  7 31 15 15 126
2002  7 31 15 30 125
2002  7 31 15 45 125
2002  7 31 16  0 125
2002  7 31 16 15 124
2002  7 31 16 30 124
2002  7 31 16 45 123
2002  7 31 17  0 124
2002  7 31 17 15 124
2002  7 31 17 30 126
2002  7 31 17 45 127
2002  7 31 18  0 126
2002  7 31 18 15 124
2002  7 31 18 30 123
2002  7 31 18 45 123
2002  7 31 19  0 122
2002  7 31 19 15 121
2002  7 31 19 30 121
2002  7 31 19 45 120
2002  7 31 20  0 120
2002  7 31 20 15 120
2002  7 31 20 30 119
2002  7 31 20 45 119
2002  7 31 21  0 119
2002  7 31 21 15 119
2002  7 31 21 30 118
